fromService,fromRegion,fromLabel,toService,toRegion,toLabel
pawebhookfps,nl,Service,postgresql:paadaptorfps,nl,DB
pawebhookfps,hk,Service,kafka:gcp_hk_prod_pa_internal_notification_event_topic,hk,MessageQueue
pawebhookfps,sg,Service,kafka:gcp_sg_prod_reconciliation_settlement_bank_statement,sg,MessageQueue
pawebhookfps,sg,Service,kafka:gcp_sg_prod_settlement_entry_record_topic,sg,MessageQueue
pawebhookfps,hk,Service,postgresql:paadaptorfps,hk,DB
pawebhookfps,hk,Service,kafka:gcp_hk_prod_reconciliation_settlement_bank_statement,hk,MessageQueue
pawebhookfps,hk,Service,kafka:gcp_hk_prod_settlement_batch_record_topic,hk,MessageQueue
pawebhookfps,sg,Service,kafka:gcp_sg_prod_pa_internal_notification_event_topic,sg,MessageQueue
pawebhookkcp,us,Service,postgresql:paadaptorkcp,us,DB
pawebhookkcp,hk,Service,postgresql:paadaptorkcp,hk,DB
pawebhookkcp,sg,Service,postgresql:paadaptorkcp,sg,DB
pawebhookkcp,nl,Service,postgresql:paadaptorkcp,nl,DB
pawebhookklarna,hk,Service,kafka:gcp_hk_prod_pa_internal_notification_event_topic,hk,MessageQueue
pawebhookklarna,hk,Service,postgresql:paadaptorklarna,hk,DB
pawebhookklarna,nl,Service,postgresql:paadaptorklarna,nl,DB
pawebhookklarna,us,Service,postgresql:paadaptorklarna,us,DB
pawebhookklarna,sg,Service,postgresql:paadaptorklarna,sg,DB
pawebhookmolpay,sg,Service,redis,sg,DB
pawebhookmolpay,nl,Service,postgresql:paadaptormolpay,nl,DB
pawebhookmolpay,sg,Service,kafka:gcp_sg_prod_pa_internal_notification_event_topic,sg,MessageQueue
pawebhookmolpay,hk,Service,postgresql:paadaptormolpay,hk,DB
pawebhookmolpay,sg,Service,postgresql:paadaptormolpay,sg,DB
pawebhookmolpay,hk,Service,redis,hk,DB
pawebhookmolpay,us,Service,postgresql:paadaptormolpay,us,DB
pawebhookmolpay,hk,Service,kafka:gcp_hk_prod_pa_internal_notification_event_topic,hk,MessageQueue
pawebhookppro,sg,Service,kafka:gcp_sg_prod_pa_internal_notification_event_topic,sg,MessageQueue
pawebhookppro,hk,Service,kafka:gcp_hk_prod_pa_internal_notification_event_topic,hk,MessageQueue
pawebhookppro,sg,Service,postgresql:paadaptorppro,sg,DB
pawebhookppro,hk,Service,postgresql:paadaptorppro,hk,DB
pawebhookppro,us,Service,postgresql:paadaptorppro,us,DB
pawebhookppro,nl,Service,postgresql:paadaptorppro,nl,DB
pawebhookwxpay,nl,Service,postgresql:pa_adaptor,nl,DB
pawebhookwxpay,hk,Service,kafka:gcp_hk_prod_wxpay_notification_topic,hk,MessageQueue
pawebhookwxpay,sg,Service,postgresql:pa_adaptor,sg,DB
pawebhookwxpay,hk,Service,postgresql:pa_adaptor,hk,DB
paymentsysteminfo,hk,Service,postgresql:paymentsysteminfo,hk,DB
paymentsysteminfo,sg,Service,postgresql:paymentsysteminfo,sg,DB
payoutgraphql,sg,Service,etawxocs,sg,Service
payoutgraphql,hk,Service,appplatformservice,hk,Service
payoutgraphql,sg,Service,appplatformservice,sg,Service
payoutgraphql,hk,Service,gtpntransferservice,hk,Service
payoutgraphql,hk,Service,awx-account-service,alihk,Service
payoutgraphql,hk,Service,etawxocs,hk,Service
payoutgraphql,hk,Service,appwebappapiservice,hk,Service
payoutgraphql,sg,Service,appvalidationservice,sg,Service
payoutgraphql,sg,Service,appwebappapiservice,sg,Service
payoutgraphql,sg,Service,gtpntransferservice,sg,Service
payoutgraphql,sg,Service,gcp-prod-sg-conversion-api,sg,Service
payoutgraphql,hk,Service,validationservice,hk,Service
payoutgraphql,hk,Service,ali-prod-hk-conversion-api,hk,Service
payoutorder,hk,Service,railsgateway,hk,Service
payoutorder,sg,Service,moneyhouseservice,sg,Service
payoutorder,sg,Service,kafka:prod_gtpn_payoutorder_events,sg,MessageQueue
payoutorder,sg,Service,raildatamgntservice,sg,Service
payoutorder,hk,Service,gcp-prod-hk-ref-rates-api,hk,Service
payoutorder,sg,Service,postgresql:payoutorder,sg,DB
payoutorder,hk,Service,redis,hk,DB
payoutorder,hk,Service,moneyhouseservice,hk,Service
payoutorder,hk,Service,kafka:prod_gtpn_payoutorder_events,hk,MessageQueue
payoutorder,hk,Service,kafka:prod_gtpn_journal_events,hk,MessageQueue
payoutorder,sg,Service,railsgateway,sg,Service
payoutorder,hk,Service,postgresql:payoutorder,hk,DB
payoutorder,hk,Service,raildatamgntservice,hk,Service
payoutorder,sg,Service,redis,sg,DB
payoutorder,sg,Service,kafka:prod_gtpn_journal_events,sg,MessageQueue
platform-tooling-service,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
platform-tooling-service,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
platform-tooling-service,hk,Service,postgresql:platformtoolingservice,unknown,DB
prod-app-fee-engine,sg,Service,postgresql:fee_engine,sg,DB
prod-app-fee-engine,sg,Service,kafka:gcp_sg_prod_financial_transaction_core_transaction_request,sg,MessageQueue
prod-balance-monitor,sg,Service,kafka:wallet-balance-monitor-prod-wallet-balance-store-changelog,sg,MessageQueue
prod-balance-notification,sg,Service,postgresql:balancenotification,sg,DB
prod-client-wallet-events,sg,Service,postgresql:client_ledger,sg,DB
prod-client-wallet-v2,sg,Service,postgresql:client_ledger,sg,DB
prod-client-wallet-v2,sg,Service,prod-order-aggregation-service,sg,Service
prod-client-wallet-v2,sg,Service,prod-client-wallet-v3,sg,Service
prod-client-wallet-v2,sg,Service,gcp-prod-sg-pricing-api,sg,Service
prod-client-wallet-v3,sg,Service,postgresql:client_wallet_v3,sg,DB
prod-client-wallet-v3,sg,Service,postgresql:client_ledger,sg,DB
prod-client-wallet-v3-event-service,sg,Service,kafka:gcp_sg_prod_core_banking_cw3_balance_activity_events,sg,MessageQueue
prod-client-wallet-v3-event-service,sg,Service,kafka:gcp_sg_prod_core_banking_balance_activity_events,sg,MessageQueue
prod-client-wallet-v3-event-service,sg,Service,postgresql:client_wallet_v3,sg,DB
prod-core-banking-api-gateway,sg,Service,prod-client-wallet-v2,sg,Service
prod-core-banking-api-gateway,sg,Service,financialtransaction,sg,Service
prod-core-banking-api-gateway,sg,Service,authorisation-service,sg,Service
prod-core-banking-api-gateway,sg,Service,prod-order-aggregation-service,sg,Service
prod-core-banking-api-gateway,sg,Service,prod-report-concierge-service,sg,Service
prod-core-banking-api-gateway,sg,Service,location-service,sg,Service
prod-core-banking-api-gateway,sg,Service,prod-client-wallet-v3,sg,Service
prod-core-banking-api-gateway,sg,Service,awx-account-service-rw,sg,Service
prod-funding-source-service,sg,Service,postgresql:fundingsourceservice,sg,DB
prod-lending-service,sg,Service,postgresql:lendingservice,sg,DB
prod-order-aggregation-service,sg,Service,postgresql:orderaggregation,sg,DB
prod-order-aggregation-service,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
prod-order-aggregation-service,sg,Service,kafka:gcp_sg_prod_order_aggregation_order_events,sg,MessageQueue
prod-order-aggregation-service,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
prod-order-aggregation-service,sg,Service,awx-account-service-rw,sg,Service
prod-order-aggregation-service,sg,Service,clientvbaservice,sg,Service
prod-order-aggregation-service,sg,Service,kafka:gcp_sg_prod_core_banking_order_search_documents,sg,MessageQueue
prod-order-aggregation-service,sg,Service,prod-report-concierge-service,sg,Service
prod-order-aggregation-service,sg,Service,airwallex-fileservice,sg,Service
prod-report-concierge-service,sg,Service,kafka:gcp_sg_prod_core_banking_async_report_task,sg,MessageQueue
prod-report-concierge-service,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
prod-report-concierge-service,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
prod-report-concierge-service,sg,Service,postgresql:reportconciergeservice,sg,DB
prod-report-concierge-service,sg,Service,airwallex-fileservice,sg,Service
prod-sg-aggregator-v2,sg,Service,kafka:awx.fx.command.queue.aggregator.v2,unknown,MessageQueue
prod-sg-aggregator-v2,sg,Service,kafka:aggregator-v2-fx.execution.aggregator.state-changelog,unknown,MessageQueue
prod-sg-aggregator-v2,sg,Service,kafka:awx.execution.aggregation.events,unknown,MessageQueue
prod-sg-conversion-processor,sg,Service,kafka:notification.events,unknown,MessageQueue
prod-sg-conversion-processor,sg,Service,kafka:awx.fx.conversion.events,unknown,MessageQueue
prod-sg-conversion-processor,sg,Service,postgresql:conversions,unknown,DB
prod-sg-revenue-processor,sg,Service,kafka:awx.revenue.rule.events,unknown,MessageQueue
prod-sg-wallet-event-listener,sg,Service,postgresql:conversions,unknown,DB
prod-sg-wallet-event-listener,sg,Service,kafka:awx.fx.conversion.legacy.combined,unknown,MessageQueue
prod-subwallet-management-api,sg,Service,postgresql:client_wallet_v3,sg,DB
psd2-tokenio-adaptor,nl,Service,finance-client-wallet-v2,hk,Service
psd2-tokenio-adaptor,nl,Service,finance-order-aggregation-service,hk,Service
psd2-tokenio-adaptor,nl,Service,awx-account-service,alihk,Service
psd2-tokenio-adaptor,nl,Service,postgresql:psd2_tokenio_adaptor,nl,DB
public-graphql-search,hk,Service,search-service,hk,Service
quickbooksonlinepaymentfeeds,sg,Service,temporal.api.workflowservice.v1.WorkflowService,sg,Service
quickbooksonlinepaymentfeeds,hk,Service,temporal.api.workflowservice.v1.WorkflowService,hk,Service
quote-trade-publisher,unknown,Service,kafka:awx.execution.client.trade.captured,unknown,MessageQueue
rabbitmq:event_global,sg,Service,rulesengine,sg,Service
rabbitmq:event_global,alihk,Service,rules-engine,alihk,Service
rabbitmq:event_global,sg,Service,airwallex-compliance-tm-manager,sg,Service
rabbitmq:event_global,alihk,Service,airwallex-compliance-tm-manager,alihk,Service
rabbitmq:event_receiver,sg,Service,rulesengine,sg,Service
rabbitmq:event_receiver,alihk,Service,rules-engine,alihk,Service
raildatamgntservice,hk,Service,postgresql:moneyhouseservice,unknown,DB
raildatamgntservice,unknown,Service,postgresql:moneyhouseservice,hk,DB
railsanz,sg,Service,kafka:prod_gtpn_payoutorder_events,sg,MessageQueue
railsanz,sg,Service,kafka:prod_gtpn_credit_advice_events,sg,MessageQueue
railsanz,sg,Service,postgresql:railsanz,sg,DB
railsanznz,hk,Service,kafka:prod_gtpn_payoutorder_events,hk,MessageQueue
railsanznz,hk,Service,postgresql:railsanznz,hk,DB
railsanznz,hk,Service,kafka:prod_gtpn_credit_advice_events,hk,MessageQueue
railsapigateway,hk,Service,kafka:aliyun_hk_prod.gtpn.rails_api_gateway.remittance_status_update_event.0,hk,MessageQueue
railsapigateway,sg,Service,kafka:gcp_sg_prod.gtpn.rails_api_gateway.remittance_status_update_event.0,sg,MessageQueue
railsapigateway,sg,Service,kafka:gcp_sg_prod.gtpn.rails_api_gateway.rebalance_status_update_event.0,sg,MessageQueue
railsapigateway,hk,Service,railsgateway,hk,Service
railsapigateway,hk,Service,moneyhouseservice,hk,Service
railsapigateway,hk,Service,kafka:aliyun_hk_prod.gtpn.rails_api_gateway.rebalance_status_update_event.0,hk,MessageQueue
railsbarclays,hk,Service,postgresql:railsbarclays,hk,DB
railscc,hk,Service,postgresql:currencycloud,hk,DB
railschinapay,hk,Service,etawxocs,hk,Service
railschinapay,hk,Service,paymentsysteminfo,hk,Service
railschinapay,hk,Service,postgresql:chinapay,hk,DB
railschinapay,hk,Service,airwallex-fileservice,alihk,Service
railschinapay,hk,Service,payoutorder,hk,Service
railschinapnrv2,hk,Service,postgresql:railschinapnrv2,hk,DB
railsdcb,sg,Service,postgresql:railsdcb,sg,DB
railsdlocal,sg,Service,kafka:prod_gtpn_payoutorder_events,sg,MessageQueue
railsdlocal,sg,Service,postgresql:railsdlocal,sg,DB
railsevolve,hk,Service,postgresql:railsevolve,hk,DB
railsewb,hk,Service,postgresql:railsewb,hk,DB
railsgateway,hk,Service,railsdcb,sg,Service
railsgateway,hk,Service,railsanz,sg,Service
railsgateway,hk,Service,railsmodulr,sg,Service
railsgateway,hk,Service,railsqbc,hk,Service
railsgateway,hk,Service,railschinapay,hk,Service
railsgateway,hk,Service,railspanasia,hk,Service
railsgateway,hk,Service,railsbarclays,hk,Service
railsgateway,hk,Service,railsevolve,hk,Service
railsgateway,sg,Service,railscc,hk,Service
railsgateway,sg,Service,railsbarclays,hk,Service
railsgateway,sg,Service,railslhv,hk,Service
railsgateway,hk,Service,railsscb,hk,Service
railsgateway,sg,Service,railsscb,hk,Service
railsgateway,hk,Service,railslhv,hk,Service
railsgateway,sg,Service,railsanz,sg,Service
railsgateway,hk,Service,railsdlocal,sg,Service
railsgateway,hk,Service,railschinapnrv2,hk,Service
railsgatewayconnectors,sg,Service,kafka:prod_gtpn_rails_gateway_bank_notification,sg,MessageQueue
railsgatewayconnectors,sg,Service,kafka:gcp_sg_prod_rails_gateway_connector_result,sg,MessageQueue
railsgatewayconnectors,sg,Service,kafka:gcp_sg_prod_rails_gateway_raw_dehydrated_data,sg,MessageQueue
railsgatewayopscenter,sg,Service,postgresql:railsgatewayopscenter,sg,DB
railsgatewayopscenter,sg,Service,kafka:gcp_sg_prod_rails_gateway_connector_command,sg,MessageQueue
railsgatewayprocessors,sg,Service,kafka:gcp_hk_prod_rails_gateway_statement_entry,sg,MessageQueue
railsgatewayprocessors,sg,Service,kafka:gcp_sg_prod_rails_gateway_raw_entry,sg,MessageQueue
railsgatewayprocessors,sg,Service,railsgatewayopscenter,sg,Service
railsgatewayprocessors,sg,Service,gatekeeper.gatekeeper_servicepb.GatekeeperService,sg,Service
railsgatewayprocessors,sg,Service,kafka:gcp_sg_prod_rails_gateway_decrypted_data,sg,MessageQueue
railsgatewayprocessors,sg,Service,kafka:gcp_sg_prod_rails_gateway_statement_entry,sg,MessageQueue
railsgatewayprocessors,sg,Service,postgresql:railsgatewayprocessors,sg,DB
railsgocardless,sg,Service,postgresql:railsgocardless,sg,DB
railsjpm,sg,Service,postgresql:railsjpm,sg,DB
railslhv,hk,Service,kafka:prod_gtpn_payoutorder_events,hk,MessageQueue
railslhv,hk,Service,kafka:prod_gtpn_credit_advice_events,hk,MessageQueue
railslhv,hk,Service,postgresql:lhv,hk,DB
railsmaybank,sg,Service,postgresql:railsmaybank,sg,DB
railsmodulr,sg,Service,kafka:prod_gtpn_rails_account_events,sg,MessageQueue
railsmodulr,sg,Service,postgresql:railsmodulr,sg,DB
railsmodulr,sg,Service,kafka:prod_gtpn_credit_advice_events,sg,MessageQueue
railsmufg,hk,Service,postgresql:railsmufg,hk,DB
railspanasia,hk,Service,postgresql:railspanasia,hk,DB
railspanasia,hk,Service,etawxocs,hk,Service
railspanasia,hk,Service,payoutorder,hk,Service
railspanasia,hk,Service,airwallex-fileservice,alihk,Service
railsqbc,hk,Service,postgresql:qbc,hk,DB
railsscb,hk,Service,postgresql:scb,hk,DB
railsscb,hk,Service,kafka:prod_gtpn_payoutorder_events,hk,MessageQueue
railstransfast,hk,Service,postgresql:railstransfast,hk,DB
railsyesbank,sg,Service,postgresql:railsyesbank,sg,DB
ref-rates-feed,unknown,Service,kafka:ref-rates-consumer-REFINITIV-reference-rate-window-store-changelog,unknown,MessageQueue
ref-rates-feed,unknown,Service,kafka:ref-rates-consumer-REFINITIV-KTABLE-SUPPRESS-STATE-STORE-0000000005-changelog,unknown,MessageQueue
ref-rates-feed-eu,unknown,Service,kafka:ref-rates-consumer-eu-REFINITIV-reference-rate-window-store-changelog,unknown,MessageQueue
ref-rates-feed-eu,unknown,Service,kafka:ref-rates-consumer-eu-REFINITIV-KTABLE-SUPPRESS-STATE-STORE-0000000005-changelog,unknown,MessageQueue
reportconciergeservice,nl,Service,postgresql:reportconciergeservice,nl,DB
rfi-service,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
rfi-service,sg,Service,awx-account-service-rw,sg,Service
rfi-service,sg,Service,kafka:gcp_sg_prod.scale.task_banner.events,sg,MessageQueue
rfi-service,hk,Service,kafka:aliyun_hk_prod.scale.task_banner.events,hk,MessageQueue
rfi-service,hk,Service,kafka:aliyun_hk_prod_rfi_domain_event,hk,MessageQueue
rfi-service,hk,Service,awx-account-service,alihk,Service
rfi-service,hk,Service,kafka:aliyun_hk_prod.scale.rfi_service.rfi_session_domain_event,hk,MessageQueue
rfi-service,hk,Service,postgresql:rfiservice,hk,DB
rfi-service,hk,Service,kafka:aliyun_hk_prod.notification.events,hk,MessageQueue
rfi-service,sg,Service,postgresql:rfiservice,sg,DB
rfi-service,sg,Service,kafka:gcp_sg_prod.scale.rfi_service.rfi_session_domain_event,sg,MessageQueue
rfi-service,sg,Service,kafka:gcp_sg_prod_rfi_domain_event,sg,MessageQueue
rfi-webapp-service,sg,Service,rfi-service,sg,Service
rfi-webapp-service,hk,Service,airwallex-fileservice,alihk,Service
rfi-webapp-service,hk,Service,rfi-service,hk,Service
risk-common-bff-service,sg,Service,individual-kyc,sg,Service
risk-common-bff-service,hk,Service,airwallex-airboard-ng-auth-graphql-server,hk,Service
risk-common-bff-service,sg,Service,risk-web-scanner,sg,Service
risk-common-bff-service,hk,Service,risk-data-service,alihk,Service
risk-common-bff-service,sg,Service,risk-data-service,sg,Service
risk-common-bff-service,hk,Service,risk-web-scanner,hk,Service
risk-common-bff-service,hk,Service,airboardng-api,alihk,Service
risk-common-bff-service,sg,Service,airwallex-airboard-ng-auth-graphql-server,sg,Service
risk-common-bff-service,sg,Service,airboardng-api,sg,Service
risk-common-bff-service,hk,Service,individual-kyc,hk,Service
risk-data-service,nl,Service,postgresql:riskdataservice,nl,DB
risk-data-service,sg,Service,postgresql:riskdataservice,sg,DB
risk-data-service,sg,Service,kafka:gcp_sg_prod.risk.ip_sync_event,sg,MessageQueue
risk-data-service,nl,Service,kafka:gcp_nl_prod.risk.ip_sync_event,nl,MessageQueue
risk-data-service,alihk,Service,postgresql:riskdataservice,alihk,DB
risk-decision-service,us,Service,fraud-management,us,Service
risk-decision-service,sg,Service,risk-rule-management-service,sg,Service
risk-decision-service,hk,Service,kafka:gcp_hk_prod_risk_decision_events,hk,MessageQueue
risk-decision-service,sg,Service,fraud-detection,sg,Service
risk-decision-service,us,Service,awx-account-service-sg-ro,us,Service
risk-decision-service,us,Service,kafka:gcp_us_prod_risk_decision_events,us,MessageQueue
risk-decision-service,hk,Service,risk-kyb-service,hk,Service
risk-decision-service,us,Service,tm-list-management,us,Service
risk-decision-service,hk,Service,awx-account-service-ro,alihk,Service
risk-decision-service,hk,Service,fraud-management,hk,Service
risk-decision-service,us,Service,postgresql:riskdecisionservice,us,DB
risk-decision-service,hk,Service,risk-signifyd-adaptor,hk,Service
risk-decision-service,sg,Service,postgresql:riskdecisionservice,sg,DB
risk-decision-service,hk,Service,fraud-detection,hk,Service
risk-decision-service,nl,Service,risk-kyb-service,hk,Service
risk-decision-service,us,Service,fraud-detection,us,Service
risk-decision-service,sg,Service,risk-kyb-service,sg,Service
risk-decision-service,nl,Service,fraud-management,nl,Service
risk-decision-service,nl,Service,awx-account-service,nl,Service
risk-decision-service,hk,Service,redis,hk,DB
risk-decision-service,unknown,Service,awx-account-service-sg-ro,us,Service
risk-decision-service,sg,Service,awx-account-service-rw,sg,Service
risk-decision-service,sg,Service,tm-list-management,sg,Service
risk-decision-service,nl,Service,fraud-detection,nl,Service
risk-decision-service,nl,Service,kafka:gcp_nl_prod_risk_decision_events,nl,MessageQueue
risk-decision-service,unknown,Service,kafka:gcp_us_prod_risk_decision_events,us,MessageQueue
risk-decision-service,sg,Service,fraud-management,sg,Service
risk-decision-service,sg,Service,redis,sg,DB
risk-decision-service,nl,Service,risk-signifyd-adaptor,nl,Service
risk-decision-service,hk,Service,risk-rule-management-service,hk,Service
risk-decision-service,nl,Service,redis,nl,DB
risk-decision-service,sg,Service,risk-signifyd-adaptor,sg,Service
risk-decision-service,nl,Service,mlfeaturestore,nl,Service
risk-decision-service,hk,Service,tm-list-management,hk,Service
risk-decision-service,hk,Service,postgresql:riskdecisionservice,hk,DB
risk-decision-service,nl,Service,tm-list-management,nl,Service
risk-decision-service,us,Service,mlfeaturestore,us,Service
risk-decision-service,nl,Service,postgresql:riskdecisionservice,nl,DB
risk-decision-service,us,Service,risk-kyb-service,sg,Service
risk-decision-service,sg,Service,kafka:gcp_sg_prod_risk_decision_events,sg,MessageQueue
risk-decision-service,us,Service,redis,us,DB
risk-decision-service,sg,Service,mlfeaturestore,sg,Service
risk-decision-service,hk,Service,mlfeaturestore,hk,Service
risk-decision-service-flashsale,unknown,Service,redis,hk,DB
risk-decision-service-flashsale,hk,Service,redis,unknown,DB
risk-decision-service-flashsale,hk,Service,postgresql:riskdecisionservice,hk,DB
risk-decision-service-issuing,sg,Service,kafka:gcp_sg_prod_risk_decision_events,sg,MessageQueue
risk-decision-service-issuing,us,Service,kafka:gcp_us_prod_risk_decision_events,us,MessageQueue
risk-decision-service-issuing,us,Service,risk-rule-management-service,us,Service
risk-decision-service-issuing,us,Service,redis,us,DB
risk-decision-service-issuing,us,Service,postgresql:riskdecisionservice,us,DB
risk-decision-service-issuing,sg,Service,postgresql:riskdecisionservice,sg,DB
risk-decision-service-issuing,sg,Service,risk-rule-management-service,sg,Service
risk-decision-service-issuing,sg,Service,redis,sg,DB
risk-decision-service-issuing,us,Service,tm-list-management,us,Service
risk-decision-service-issuing,sg,Service,tm-list-management,sg,Service
risk-industry-category-service,sg,Service,postgresql:industrycategoryservice,sg,DB
risk-industry-category-service,hk,Service,postgresql:industrycategoryservice,hk,DB
risk-kyb-adaptor-service,hk,Service,postgresql:riskkyb,hk,DB
risk-kyb-airboard-service,hk,Service,airwallex-airboard-ng-auth-graphql-server,hk,Service
risk-kyb-airboard-service,hk,Service,risk-kyb-service,hk,Service
risk-kyb-service,sg,Service,paonboarding,sg,Service
risk-kyb-service,sg,Service,awx-account-service-rw,sg,Service
risk-kyb-service,hk,Service,airboardng-api,alihk,Service
risk-kyb-service,hk,Service,individual-kyc,hk,Service
risk-kyb-service,hk,Service,risk-name-screening-service,hk,Service
risk-kyb-service,sg,Service,postgresql:riskkyb,sg,DB
risk-kyb-service,hk,Service,risk-decision-service,hk,Service
risk-kyb-service,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
risk-kyb-service,hk,Service,awx-account-service,alihk,Service
risk-kyb-service,hk,Service,risk-kyb-adaptor-service,hk,Service
risk-kyb-service,sg,Service,papaymentmethods,sg,Service
risk-kyb-service,hk,Service,risk-industry-category-service,hk,Service
risk-kyb-service,hk,Service,kafka:gcp_hk_prod_kyb_domain_events,hk,MessageQueue
risk-kyb-service,sg,Service,airboardng-api,sg,Service
risk-kyb-service,hk,Service,postgresql:riskkyb,hk,DB
risk-kyb-service,hk,Service,kafka:gcp_hk_prod.scale.task_banner.events,hk,MessageQueue
risk-kyb-service,sg,Service,kafka:gcp_sg_prod_kyb_domain_events,sg,MessageQueue
risk-kyb-service,hk,Service,papaymentmethods,hk,Service
risk-name-screening-management,hk,Service,postgresql:risknamescreening,hk,DB
risk-name-screening-management,sg,Service,search-service,sg,Service
risk-name-screening-management,sg,Service,postgresql:risknamescreening,sg,DB
risk-name-screening-management,hk,Service,kafka:gcp_hk_prod.risk_ns.screen_result,hk,MessageQueue
risk-name-screening-management,sg,Service,kafka:gcp_sg_prod.risk_ns.screen_result,sg,MessageQueue
risk-name-screening-management,hk,Service,search-service,hk,Service
risk-name-screening-service,hk,Service,kafka:gcp_hk_prod.risk_ns.create_case,hk,MessageQueue
risk-name-screening-service,sg,Service,search-service,sg,Service
risk-name-screening-service,hk,Service,search-service,hk,Service
risk-name-screening-service,sg,Service,risk-name-screening-management,sg,Service
risk-name-screening-service,sg,Service,kafka:gcp_sg_prod.risk_ns.create_case,sg,MessageQueue
risk-name-screening-service,hk,Service,risk-name-screening-management,hk,Service
risk-post-monitoring,sg,Service,postgresql:riskpostmonitoring,sg,DB
risk-post-monitoring,hk,Service,postgresql:riskpostmonitoring,hk,DB
risk-rule-management-service,hk,Service,postgresql:riskrulemanagementservice,hk,DB
risk-rule-management-service,us,Service,postgresql:riskrulemanagementservice,us,DB
risk-rule-management-service,sg,Service,postgresql:riskrulemanagementservice,sg,DB
risk-rule-management-service,nl,Service,postgresql:riskrulemanagementservice,nl,DB
risk-signifyd-adaptor,nl,Service,postgresql:risksignifydadaptor,nl,DB
risk-signifyd-adaptor,sg,Service,postgresql:risksignifydadaptor,sg,DB
risk-signifyd-adaptor,us,Service,postgresql:risksignifydadaptor,us,DB
risk-signifyd-adaptor,hk,Service,postgresql:risksignifydadaptor,hk,DB
risk-web-scanner,hk,Service,postgresql:riskwebscan,hk,DB
risk-web-scanner,sg,Service,postgresql:riskwebscan,sg,DB
riskreserve,sg,Service,risk-kyb-service,sg,Service
riskreserve,nl,Service,risk-kyb-service,hk,Service
riskreserve,hk,Service,risk-kyb-service,hk,Service
rules-engine,alihk,Service,rabbitmq,alihk,Service
rules-engine,alihk,Service,rabbitmq:event_global,alihk,Service
rules-engine,alihk,Service,elasticsearch,alihk,Service
rules-engine,alihk,Service,postgresql:rules_engine,alihk,DB
rulesengine,sg,Service,postgresql:rules_engine,sg,DB
rulesengine,sg,Service,rabbitmq:event_global,sg,Service
rulesengine,sg,Service,elasticsearch,sg,Service
rulesengine,sg,Service,rabbitmq,sg,Service
safeguarding-worker,hk,Service,kafka:gcp_hk_prod_risk_safeguarding_topic,unknown,MessageQueue
safeguarding-worker,hk,Service,domains.WorkflowGateway,hk,Service
safeguarding-worker,sg,Service,domains.WorkflowGateway,sg,Service
safeguarding-worker,sg,Service,kafka:gcp_sg_prod_risk_safeguarding_topic,sg,MessageQueue
safeguarding-worker,hk,Service,app-internal-treasury,sg,Service
safeguarding-worker,sg,Service,app-internal-treasury,sg,Service
sanction-screening,hk,Service,tm-name-screening-service,alihk,Service
scale-connect-service,hk,Service,awx-account-service,alihk,Service
scale-connect-service,hk,Service,kafka:gcp_hk_prod.scale.scale_connect_service.scale_domain_events.0,hk,MessageQueue
scale-connect-service,sg,Service,authorisation-service,sg,Service
scale-connect-service,sg,Service,awx-account-service-rw,sg,Service
scale-connect-service,hk,Service,authorisation-service,hk,Service
scale-connect-service,sg,Service,yugabytedb:scaleconnect,sg,DB
scale-connect-service,hk,Service,yugabytedb:scaleconnect,hk,DB
scale-fee-service,sg,Service,individual-kyc,sg,Service
scale-fee-service,hk,Service,individual-kyc,hk,Service
scale-fee-service,hk,Service,kafka:gcp_hk_prod_billing_fee_event_0,hk,MessageQueue
scale-fee-service,sg,Service,kafka:gcp_sg_prod_billing_fee_event_0,sg,MessageQueue
scale-fee-service,hk,Service,awx-account-service,alihk,Service
scale-fee-service,sg,Service,awx-account-service-rw,sg,Service
scale-fund-transfer-api,hk,Service,awx-account-service,alihk,Service
scale-fund-transfer-api,hk,Service,appplatformservice,hk,Service
scale-fund-transfer-api,hk,Service,authorisation-service,hk,Service
scale-fund-transfer-api,sg,Service,awx-account-service-rw,sg,Service
scale-notification-service,sg,Service,awx-account-service-rw,sg,Service
scale-notification-service,hk,Service,awx-account-service,alihk,Service
scale-notification-service,sg,Service,postgresql:scalenotification,sg,DB
scale-notification-service,hk,Service,kafka:gcp_hk_prod.notification.events,hk,MessageQueue
scale-notification-service,hk,Service,postgresql:scalenotification,hk,DB
scale-notification-service,hk,Service,individual-kyc,hk,Service
scale-notification-service,sg,Service,kafka:gcp_sg_prod.notification.events,sg,MessageQueue
scale-reporting-service,sg,Service,postgresql:scalereporting,sg,DB
scale-reporting-service,hk,Service,postgresql:scalereporting,hk,DB
scale-reporting-service,hk,Service,airwallex-fileservice,sg,Service
scale-webapp-service,hk,Service,awx-account-service,alihk,Service
scale-webapp-service,hk,Service,ecosystemappservice,hk,Service
scale-webapp-service,hk,Service,oauth-service,hk,Service
